year,state,district,block,school_code,school_name,grade,subject,level,percentage,n_students,is_simulated
2008,Chhattisgarh,Chhattisgarh,Block 8,CHHBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,reading,story,76.9,106,True
2008,Chhattisgarh,Chhattisgarh,Block 9,CHHBLO0028,Govt Middle School Block 9 Pura 28,5,math,division,84.8,143,True
2008,Chhattisgarh,Chhattisgarh,Block 9,CHHBLO0028,Govt Middle School Block 9 Pura 28,5,reading,story,92.9,143,True
2008,Chhattisgarh,Chhattisgarh,Block 10,CHHBLO0029,Govt Elementary School Block 10 Chak 29,5,math,division,73.7,78,True
2008,Chhattisgarh,Chhattisgarh,Block 10,CHHBLO0029,Govt Elementary School Block 10 Chak 29,5,reading,story,77.6,78,True
2008,Chhattisgarh,Chhattisgarh,Block 1,CHHBLO0030,Govt Primary School Block 1 Tola 30,5,math,division,49.5,99,True
2008,Chhattisgarh,Chhattisgarh,Block 1,CHHBLO0030,Govt Primary School Block 1 Tola 30,5,reading,story,84.8,99,True
2008,Chhattisgarh,Chhattisgarh,Block 2,CHHBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,math,division,61.9,50,True
2008,Chhattisgarh,Chhattisgarh,Block 2,CHHBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,reading,story,78.4,50,True
2008,Chhattisgarh,Chhattisgarh,Block 3,CHHBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,math,division,67.8,184,True
2008,Chhattisgarh,Chhattisgarh,Block 3,CHHBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,reading,story,78.2,184,True
2008,Chhattisgarh,Chhattisgarh,Block 4,CHHBLO0033,Govt Middle School Block 4 Colony 33,5,math,division,49.5,60,True
2008,Chhattisgarh,Chhattisgarh,Block 4,CHHBLO0033,Govt Middle School Block 4 Colony 33,5,reading,story,69.9,60,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0000,Govt Primary School Block 1 Tola 0,5,math,division,24.6,203,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0000,Govt Primary School Block 1 Tola 0,5,reading,story,41.2,203,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,math,division,21.8,195,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,reading,story,45.2,195,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,math,division,37.3,68,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,reading,story,20.7,68,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0003,Govt Middle School Block 4 Colony 3,5,math,division,25.7,204,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0003,Govt Middle School Block 4 Colony 3,5,reading,story,46.5,204,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0004,Govt Elementary School Block 5 Ward 4,5,math,division,20.8,120,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0004,Govt Elementary School Block 5 Ward 4,5,reading,story,28.0,120,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0005,Govt Primary School Block 6 Basti 5,5,math,division,39.6,74,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0005,Govt Primary School Block 6 Basti 5,5,reading,story,30.0,74,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,math,division,31.9,127,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,reading,story,40.8,127,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,math,division,14.6,131,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,reading,story,40.8,131,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0008,Govt Middle School Block 9 Pura 8,5,math,division,35.8,119,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0008,Govt Middle School Block 9 Pura 8,5,reading,story,49.0,119,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0009,Govt Elementary School Block 10 Chak 9,5,math,division,34.7,219,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0009,Govt Elementary School Block 10 Chak 9,5,reading,story,47.8,219,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0010,Govt Primary School Block 1 Tola 10,5,math,division,39.8,140,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0010,Govt Primary School Block 1 Tola 10,5,reading,story,47.8,140,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,math,division,21.4,82,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,reading,story,44.4,82,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,math,division,17.8,208,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,reading,story,52.7,208,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0013,Govt Middle School Block 4 Colony 13,5,math,division,31.1,47,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0013,Govt Middle School Block 4 Colony 13,5,reading,story,42.1,47,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0014,Govt Elementary School Block 5 Ward 14,5,math,division,34.6,82,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0014,Govt Elementary School Block 5 Ward 14,5,reading,story,50.6,82,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0015,Govt Primary School Block 6 Basti 15,5,math,division,30.7,170,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0015,Govt Primary School Block 6 Basti 15,5,reading,story,29.7,170,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,math,division,23.5,192,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,reading,story,33.3,192,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,math,division,37.7,75,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,reading,story,49.5,75,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0018,Govt Middle School Block 9 Pura 18,5,math,division,17.8,208,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0018,Govt Middle School Block 9 Pura 18,5,reading,story,34.7,208,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0019,Govt Elementary School Block 10 Chak 19,5,math,division,13.2,58,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0019,Govt Elementary School Block 10 Chak 19,5,reading,story,37.8,58,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0020,Govt Primary School Block 1 Tola 20,5,math,division,26.9,93,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0020,Govt Primary School Block 1 Tola 20,5,reading,story,54.2,93,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,math,division,3.5,41,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,reading,story,46.5,41,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,math,division,24.7,160,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,reading,story,47.5,160,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0023,Govt Middle School Block 4 Colony 23,5,math,division,5.5,148,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0023,Govt Middle School Block 4 Colony 23,5,reading,story,38.5,148,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0024,Govt Elementary School Block 5 Ward 24,5,math,division,29.4,143,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0024,Govt Elementary School Block 5 Ward 24,5,reading,story,29.6,143,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0025,Govt Primary School Block 6 Basti 25,5,math,division,27.4,191,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0025,Govt Primary School Block 6 Basti 25,5,reading,story,51.4,191,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,math,division,19.0,58,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,reading,story,51.1,58,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,math,division,26.2,193,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,reading,story,45.9,193,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0028,Govt Middle School Block 9 Pura 28,5,math,division,26.5,110,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0028,Govt Middle School Block 9 Pura 28,5,reading,story,36.0,110,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0029,Govt Elementary School Block 10 Chak 29,5,math,division,22.7,151,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0029,Govt Elementary School Block 10 Chak 29,5,reading,story,47.3,151,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0030,Govt Primary School Block 1 Tola 30,5,math,division,33.1,106,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0030,Govt Primary School Block 1 Tola 30,5,reading,story,34.3,106,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,math,division,37.4,194,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,reading,story,37.1,194,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,math,division,16.7,120,True
2008,Gujarat,Gujarat,Block 3,GUJBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,reading,story,45.6,120,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0033,Govt Middle School Block 4 Colony 33,5,math,division,24.2,168,True
2008,Gujarat,Gujarat,Block 4,GUJBLO0033,Govt Middle School Block 4 Colony 33,5,reading,story,55.8,168,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0034,Govt Elementary School Block 5 Ward 34,5,math,division,31.8,140,True
2008,Gujarat,Gujarat,Block 5,GUJBLO0034,Govt Elementary School Block 5 Ward 34,5,reading,story,51.4,140,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0035,Govt Primary School Block 6 Basti 35,5,math,division,45.0,128,True
2008,Gujarat,Gujarat,Block 6,GUJBLO0035,Govt Primary School Block 6 Basti 35,5,reading,story,42.0,128,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,math,division,6.1,64,True
2008,Gujarat,Gujarat,Block 7,GUJBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,reading,story,58.2,64,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,math,division,25.1,46,True
2008,Gujarat,Gujarat,Block 8,GUJBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,reading,story,55.6,46,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0038,Govt Middle School Block 9 Pura 38,5,math,division,9.7,184,True
2008,Gujarat,Gujarat,Block 9,GUJBLO0038,Govt Middle School Block 9 Pura 38,5,reading,story,32.5,184,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0039,Govt Elementary School Block 10 Chak 39,5,math,division,17.0,243,True
2008,Gujarat,Gujarat,Block 10,GUJBLO0039,Govt Elementary School Block 10 Chak 39,5,reading,story,47.8,243,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0040,Govt Primary School Block 1 Tola 40,5,math,division,28.8,136,True
2008,Gujarat,Gujarat,Block 1,GUJBLO0040,Govt Primary School Block 1 Tola 40,5,reading,story,46.3,136,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0041,Govt Upper Primary School Block 2 Purwa 41,5,math,division,3.3,154,True
2008,Gujarat,Gujarat,Block 2,GUJBLO0041,Govt Upper Primary School Block 2 Purwa 41,5,reading,story,44.3,154,True
2008,Haryana,Haryana,Block 1,HARBLO0000,Govt Primary School Block 1 Tola 0,5,math,division,49.8,183,True
2008,Haryana,Haryana,Block 1,HARBLO0000,Govt Primary School Block 1 Tola 0,5,reading,story,67.4,183,True
2008,Haryana,Haryana,Block 2,HARBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,math,division,46.9,99,True
2008,Haryana,Haryana,Block 2,HARBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,reading,story,67.9,99,True
2008,Haryana,Haryana,Block 3,HARBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,math,division,50.5,182,True
2008,Haryana,Haryana,Block 3,HARBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,reading,story,54.8,182,True
2008,Haryana,Haryana,Block 4,HARBLO0003,Govt Middle School Block 4 Colony 3,5,math,division,44.1,228,True
2008,Haryana,Haryana,Block 4,HARBLO0003,Govt Middle School Block 4 Colony 3,5,reading,story,62.9,228,True
2008,Haryana,Haryana,Block 5,HARBLO0004,Govt Elementary School Block 5 Ward 4,5,math,division,42.2,209,True
2008,Haryana,Haryana,Block 5,HARBLO0004,Govt Elementary School Block 5 Ward 4,5,reading,story,65.8,209,True
2008,Haryana,Haryana,Block 6,HARBLO0005,Govt Primary School Block 6 Basti 5,5,math,division,43.3,81,True
2008,Haryana,Haryana,Block 6,HARBLO0005,Govt Primary School Block 6 Basti 5,5,reading,story,60.0,81,True
2008,Haryana,Haryana,Block 7,HARBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,math,division,27.8,72,True
2008,Haryana,Haryana,Block 7,HARBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,reading,story,49.4,72,True
2008,Haryana,Haryana,Block 8,HARBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,math,division,32.4,50,True
2008,Haryana,Haryana,Block 8,HARBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,reading,story,40.1,50,True
2008,Haryana,Haryana,Block 9,HARBLO0008,Govt Middle School Block 9 Pura 8,5,math,division,52.4,91,True
2008,Haryana,Haryana,Block 9,HARBLO0008,Govt Middle School Block 9 Pura 8,5,reading,story,58.5,91,True
2008,Haryana,Haryana,Block 10,HARBLO0009,Govt Elementary School Block 10 Chak 9,5,math,division,47.5,52,True
2008,Haryana,Haryana,Block 10,HARBLO0009,Govt Elementary School Block 10 Chak 9,5,reading,story,70.9,52,True
2008,Haryana,Haryana,Block 1,HARBLO0010,Govt Primary School Block 1 Tola 10,5,math,division,45.1,212,True
2008,Haryana,Haryana,Block 1,HARBLO0010,Govt Primary School Block 1 Tola 10,5,reading,story,73.3,212,True
2008,Haryana,Haryana,Block 2,HARBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,math,division,46.5,215,True
2008,Haryana,Haryana,Block 2,HARBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,reading,story,53.6,215,True
2008,Haryana,Haryana,Block 3,HARBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,math,division,32.4,134,True
2008,Haryana,Haryana,Block 3,HARBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,reading,story,53.1,134,True
2008,Haryana,Haryana,Block 4,HARBLO0013,Govt Middle School Block 4 Colony 13,5,math,division,42.5,72,True
2008,Haryana,Haryana,Block 4,HARBLO0013,Govt Middle School Block 4 Colony 13,5,reading,story,68.3,72,True
2008,Haryana,Haryana,Block 5,HARBLO0014,Govt Elementary School Block 5 Ward 14,5,math,division,33.3,149,True
2008,Haryana,Haryana,Block 5,HARBLO0014,Govt Elementary School Block 5 Ward 14,5,reading,story,64.6,149,True
2008,Haryana,Haryana,Block 6,HARBLO0015,Govt Primary School Block 6 Basti 15,5,math,division,36.3,245,True
2008,Haryana,Haryana,Block 6,HARBLO0015,Govt Primary School Block 6 Basti 15,5,reading,story,65.4,245,True
2008,Haryana,Haryana,Block 7,HARBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,math,division,29.2,86,True
2008,Haryana,Haryana,Block 7,HARBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,reading,story,69.5,86,True
2008,Haryana,Haryana,Block 8,HARBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,math,division,40.3,225,True
2008,Haryana,Haryana,Block 8,HARBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,reading,story,56.3,225,True
2008,Haryana,Haryana,Block 9,HARBLO0018,Govt Middle School Block 9 Pura 18,5,math,division,39.8,119,True
2008,Haryana,Haryana,Block 9,HARBLO0018,Govt Middle School Block 9 Pura 18,5,reading,story,65.0,119,True
2008,Haryana,Haryana,Block 10,HARBLO0019,Govt Elementary School Block 10 Chak 19,5,math,division,44.0,245,True
2008,Haryana,Haryana,Block 10,HARBLO0019,Govt Elementary School Block 10 Chak 19,5,reading,story,64.1,245,True
2008,Haryana,Haryana,Block 1,HARBLO0020,Govt Primary School Block 1 Tola 20,5,math,division,57.6,133,True
2008,Haryana,Haryana,Block 1,HARBLO0020,Govt Primary School Block 1 Tola 20,5,reading,story,58.0,133,True
2008,Haryana,Haryana,Block 2,HARBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,math,division,32.4,70,True
2008,Haryana,Haryana,Block 2,HARBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,reading,story,70.7,70,True
2008,Haryana,Haryana,Block 3,HARBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,math,division,55.7,94,True
2008,Haryana,Haryana,Block 3,HARBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,reading,story,64.6,94,True
2008,Haryana,Haryana,Block 4,HARBLO0023,Govt Middle School Block 4 Colony 23,5,math,division,44.5,176,True
2008,Haryana,Haryana,Block 4,HARBLO0023,Govt Middle School Block 4 Colony 23,5,reading,story,64.2,176,True
2008,Haryana,Haryana,Block 5,HARBLO0024,Govt Elementary School Block 5 Ward 24,5,math,division,64.4,231,True
2008,Haryana,Haryana,Block 5,HARBLO0024,Govt Elementary School Block 5 Ward 24,5,reading,story,61.7,231,True
2008,Haryana,Haryana,Block 6,HARBLO0025,Govt Primary School Block 6 Basti 25,5,math,division,47.1,139,True
2008,Haryana,Haryana,Block 6,HARBLO0025,Govt Primary School Block 6 Basti 25,5,reading,story,70.8,139,True
2008,Haryana,Haryana,Block 7,HARBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,math,division,48.7,169,True
2008,Haryana,Haryana,Block 7,HARBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,reading,story,60.9,169,True
2008,Haryana,Haryana,Block 8,HARBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,math,division,48.5,129,True
2008,Haryana,Haryana,Block 8,HARBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,reading,story,53.6,129,True
2008,Haryana,Haryana,Block 9,HARBLO0028,Govt Middle School Block 9 Pura 28,5,math,division,27.0,216,True
2008,Haryana,Haryana,Block 9,HARBLO0028,Govt Middle School Block 9 Pura 28,5,reading,story,51.0,216,True
2008,Haryana,Haryana,Block 10,HARBLO0029,Govt Elementary School Block 10 Chak 29,5,math,division,41.6,85,True
2008,Haryana,Haryana,Block 10,HARBLO0029,Govt Elementary School Block 10 Chak 29,5,reading,story,58.5,85,True
2008,Haryana,Haryana,Block 1,HARBLO0030,Govt Primary School Block 1 Tola 30,5,math,division,55.7,140,True
2008,Haryana,Haryana,Block 1,HARBLO0030,Govt Primary School Block 1 Tola 30,5,reading,story,52.4,140,True
2008,Haryana,Haryana,Block 2,HARBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,math,division,48.8,139,True
2008,Haryana,Haryana,Block 2,HARBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,reading,story,57.4,139,True
2008,Himachal Pradesh,Himachal Pradesh,Shimla Rural,HIMSHI0000,Govt Primary School Shimla Rural Tola 0,5,math,division,58.5,176,True
2008,Himachal Pradesh,Himachal Pradesh,Shimla Rural,HIMSHI0000,Govt Primary School Shimla Rural Tola 0,5,reading,story,77.3,176,True
2008,Himachal Pradesh,Himachal Pradesh,Rampur,HIMRAM0001,Govt Upper Primary School Rampur Purwa 1,5,math,division,63.8,91,True
2008,Himachal Pradesh,Himachal Pradesh,Rampur,HIMRAM0001,Govt Upper Primary School Rampur Purwa 1,5,reading,story,66.7,91,True
2008,Himachal Pradesh,Himachal Pradesh,Rohru,HIMROH0002,Panchayati Raj Primary School Rohru Nagar 2,5,math,division,57.4,205,True
2008,Himachal Pradesh,Himachal Pradesh,Rohru,HIMROH0002,Panchayati Raj Primary School Rohru Nagar 2,5,reading,story,89.2,205,True
2008,Himachal Pradesh,Himachal Pradesh,Chopal,HIMCHO0003,Govt Middle School Chopal Colony 3,5,math,division,66.0,241,True
2008,Himachal Pradesh,Himachal Pradesh,Chopal,HIMCHO0003,Govt Middle School Chopal Colony 3,5,reading,story,74.1,241,True
2008,Himachal Pradesh,Himachal Pradesh,Theog,HIMTHE0004,Govt Elementary School Theog Ward 4,5,math,division,60.9,147,True
2008,Himachal Pradesh,Himachal Pradesh,Theog,HIMTHE0004,Govt Elementary School Theog Ward 4,5,reading,story,73.3,147,True
2008,Himachal Pradesh,Himachal Pradesh,Kumarsain,HIMKUM0005,Govt Primary School Kumarsain Basti 5,5,math,division,52.7,194,True
2008,Himachal Pradesh,Himachal Pradesh,Kumarsain,HIMKUM0005,Govt Primary School Kumarsain Basti 5,5,reading,story,76.2,194,True
2008,Himachal Pradesh,Himachal Pradesh,Jubbal,HIMJUB0006,Govt Upper Primary School Jubbal Khurd 6,5,math,division,52.3,149,True
2008,Himachal Pradesh,Himachal Pradesh,Jubbal,HIMJUB0006,Govt Upper Primary School Jubbal Khurd 6,5,reading,story,77.6,149,True
2008,Himachal Pradesh,Himachal Pradesh,Solan,HIMSOL0007,Panchayati Raj Primary School Solan Kalan 7,5,math,division,59.6,222,True
2008,Himachal Pradesh,Himachal Pradesh,Solan,HIMSOL0007,Panchayati Raj Primary School Solan Kalan 7,5,reading,story,71.9,222,True
2008,Himachal Pradesh,Himachal Pradesh,Arki,HIMARK0008,Govt Middle School Arki Pura 8,5,math,division,60.1,216,True
2008,Himachal Pradesh,Himachal Pradesh,Arki,HIMARK0008,Govt Middle School Arki Pura 8,5,reading,story,71.7,216,True
2008,Himachal Pradesh,Himachal Pradesh,Nalagarh,HIMNAL0009,Govt Elementary School Nalagarh Chak 9,5,math,division,46.4,193,True
2008,Himachal Pradesh,Himachal Pradesh,Nalagarh,HIMNAL0009,Govt Elementary School Nalagarh Chak 9,5,reading,story,71.6,193,True
2008,Himachal Pradesh,Himachal Pradesh,Shimla Rural,HIMSHI0010,Govt Primary School Shimla Rural Tola 10,5,math,division,45.5,105,True
2008,Himachal Pradesh,Himachal Pradesh,Shimla Rural,HIMSHI0010,Govt Primary School Shimla Rural Tola 10,5,reading,story,64.6,105,True
2008,Himachal Pradesh,Himachal Pradesh,Rampur,HIMRAM0011,Govt Upper Primary School Rampur Purwa 11,5,math,division,62.8,127,True
2008,Himachal Pradesh,Himachal Pradesh,Rampur,HIMRAM0011,Govt Upper Primary School Rampur Purwa 11,5,reading,story,69.3,127,True
2008,Himachal Pradesh,Himachal Pradesh,Rohru,HIMROH0012,Panchayati Raj Primary School Rohru Nagar 12,5,math,division,48.4,118,True
2008,Himachal Pradesh,Himachal Pradesh,Rohru,HIMROH0012,Panchayati Raj Primary School Rohru Nagar 12,5,reading,story,55.8,118,True
